Customer_ID,AI_Repayment_Score,AI_Status_Prediction,AI_Expected_Days
CUST00719,100.0,Likely to Repay,98
CUST00720,93.0,Likely to Repay,64
CUST00721,1.0,Likely to Default,366
CUST00722,99.0,Likely to Repay,96
CUST00723,3.0,Likely to Default,172
CUST00724,100.0,Likely to Repay,85
CUST00725,100.0,Likely to Repay,173
CUST00726,100.0,Likely to Repay,359
CUST00727,99.0,Likely to Repay,265
CUST00728,0.0,Likely to Default,268
CUST00729,2.0,Likely to Default,180
CUST00730,96.0,Likely to Repay,356
CUST00731,1.0,Likely to Default,179
CUST00732,0.0,Likely to Default,81
CUST00733,99.0,Likely to Repay,93
CUST00734,99.0,Likely to Repay,90
CUST00735,0.0,Likely to Default,269
CUST00736,0.0,Likely to Default,170
CUST00737,99.0,Likely to Repay,356
CUST00738,100.0,Likely to Repay,181
CUST00739,0.0,Likely to Default,177
CUST00740,0.0,Likely to Default,176
CUST00741,95.0,Likely to Repay,83
CUST00742,0.0,Likely to Default,83
CUST00743,100.0,Likely to Repay,185
CUST00744,99.0,Likely to Repay,91
CUST00745,0.0,Likely to Default,265
CUST00746,0.0,Likely to Default,81
CUST00747,2.0,Likely to Default,270
CUST00748,99.0,Likely to Repay,277
CUST00749,1.0,Likely to Default,173
CUST00750,0.0,Likely to Default,175
CUST00751,98.0,Likely to Repay,93
CUST00752,99.0,Likely to Repay,363
CUST00753,0.0,Likely to Default,175
CUST00754,1.0,Likely to Default,271
CUST00755,98.0,Likely to Repay,269
CUST00756,1.0,Likely to Default,84
CUST00757,1.0,Likely to Default,265
CUST00758,94.0,Likely to Repay,167
CUST00759,0.0,Likely to Default,80
CUST00760,0.0,Likely to Default,76
CUST00761,97.0,Likely to Repay,363
CUST00762,6.0,Likely to Default,84
CUST00763,99.0,Likely to Repay,358
CUST00764,1.0,Likely to Default,184
CUST00765,0.0,Likely to Default,267
CUST00766,0.0,Likely to Default,177
CUST00767,96.0,Likely to Repay,92
CUST00768,0.0,Likely to Default,359
CUST00769,1.0,Likely to Default,270
CUST00770,1.0,Likely to Default,85
CUST00771,100.0,Likely to Repay,177
CUST00772,0.0,Likely to Default,92
CUST00773,0.0,Likely to Default,360
CUST00774,97.0,Likely to Repay,169
CUST00775,0.0,Likely to Default,81
CUST00776,1.0,Likely to Default,359
CUST00777,0.0,Likely to Default,77
CUST00778,2.0,Likely to Default,368
CUST00779,100.0,Likely to Repay,81
CUST00780,3.0,Likely to Default,180
CUST00781,0.0,Likely to Default,174
CUST00782,1.0,Likely to Default,183
CUST00783,3.0,Likely to Default,170
CUST00784,100.0,Likely to Repay,171
CUST00785,0.0,Likely to Default,269
CUST00786,1.0,Likely to Default,75
CUST00787,0.0,Likely to Default,177
CUST00788,0.0,Likely to Default,267
CUST00789,0.0,Likely to Default,273
CUST00790,1.0,Likely to Default,84
CUST00791,0.0,Likely to Default,361
CUST00792,0.0,Likely to Default,82
CUST00793,0.0,Likely to Default,81
CUST00794,1.0,Likely to Default,361
CUST00795,99.0,Likely to Repay,364
CUST00796,0.0,Likely to Default,172
CUST00797,0.0,Likely to Default,358
CUST00798,0.0,Likely to Default,360
CUST00799,1.0,Likely to Default,93
CUST00800,100.0,Likely to Repay,89
CUST00801,100.0,Likely to Repay,88
CUST00802,1.0,Likely to Default,359
CUST00803,98.0,Likely to Repay,268
CUST00804,0.0,Likely to Default,166
CUST00805,0.0,Likely to Default,91
CUST00806,1.0,Likely to Default,268
CUST00807,0.0,Likely to Default,176
CUST00808,0.0,Likely to Default,81
CUST00809,0.0,Likely to Default,272
CUST00810,0.0,Likely to Default,171
CUST00811,100.0,Likely to Repay,87
CUST00812,2.0,Likely to Default,84
CUST00813,0.0,Likely to Default,272
CUST00814,1.0,Likely to Default,362
CUST00815,0.0,Likely to Default,359
CUST00816,100.0,Likely to Repay,88
CUST00817,2.0,Likely to Default,275
CUST00818,0.0,Likely to Default,360
CUST00819,0.0,Likely to Default,359
CUST00820,0.0,Likely to Default,358
CUST00821,1.0,Likely to Default,276
CUST00822,1.0,Likely to Default,271
CUST00823,93.0,Likely to Repay,183
CUST00824,2.0,Likely to Default,356
CUST00825,0.0,Likely to Default,274
CUST00826,0.0,Likely to Default,180
CUST00827,0.0,Likely to Default,79
CUST00828,99.0,Likely to Repay,183
CUST00829,100.0,Likely to Repay,350
CUST00830,0.0,Likely to Default,266
CUST00831,1.0,Likely to Default,360
CUST00832,100.0,Likely to Repay,365
CUST00833,0.0,Likely to Default,80
CUST00834,0.0,Likely to Default,270
CUST00835,100.0,Likely to Repay,271
CUST00836,5.0,Likely to Default,85
CUST00837,98.0,Likely to Repay,271
CUST00838,100.0,Likely to Repay,172
CUST00839,0.0,Likely to Default,353
CUST00840,99.0,Likely to Repay,80
CUST00841,99.0,Likely to Repay,88
CUST00842,0.0,Likely to Default,356
CUST00843,2.0,Likely to Default,87
CUST00844,0.0,Likely to Default,268
CUST00845,100.0,Likely to Repay,274
CUST00846,1.0,Likely to Default,357
CUST00847,99.0,Likely to Repay,84
CUST00848,100.0,Likely to Repay,185
CUST00849,100.0,Likely to Repay,368
CUST00850,0.0,Likely to Default,268
CUST00851,0.0,Likely to Default,273
CUST00852,0.0,Likely to Default,271
CUST00853,99.0,Likely to Repay,171
CUST00854,0.0,Likely to Default,272
CUST00855,2.0,Likely to Default,360
CUST00856,0.0,Likely to Default,356
CUST00857,0.0,Likely to Default,359
CUST00858,100.0,Likely to Repay,264
CUST00859,100.0,Likely to Repay,175
CUST00860,1.0,Likely to Default,178
CUST00861,100.0,Likely to Repay,263
CUST00862,1.0,Likely to Default,95
CUST00863,1.0,Likely to Default,88
CUST00864,1.0,Likely to Default,359
CUST00865,95.0,Likely to Repay,178
CUST00866,0.0,Likely to Default,269
CUST00867,0.0,Likely to Default,179
CUST00868,98.0,Likely to Repay,181
CUST00869,100.0,Likely to Repay,85
CUST00870,91.0,Likely to Repay,165
CUST00871,0.0,Likely to Default,178
CUST00872,99.0,Likely to Repay,263
CUST00873,0.0,Likely to Default,272
CUST00874,96.0,Likely to Repay,174
CUST00875,0.0,Likely to Default,176
CUST00876,0.0,Likely to Default,267
CUST00877,0.0,Likely to Default,82
CUST00878,1.0,Likely to Default,270
CUST00879,1.0,Likely to Default,265
CUST00880,2.0,Likely to Default,267
CUST00881,4.0,Likely to Default,269
CUST00882,0.0,Likely to Default,269
CUST00883,0.0,Likely to Default,73
CUST00884,0.0,Likely to Default,358
CUST00885,99.0,Likely to Repay,268
CUST00886,1.0,Likely to Default,266
CUST00887,100.0,Likely to Repay,88
CUST00888,1.0,Likely to Default,360
CUST00889,0.0,Likely to Default,175
CUST00890,0.0,Likely to Default,82
CUST00891,99.0,Likely to Repay,277
CUST00892,0.0,Likely to Default,170
CUST00893,99.0,Likely to Repay,97
CUST00894,0.0,Likely to Default,181
CUST00895,0.0,Likely to Default,90
CUST00896,1.0,Likely to Default,85
CUST00897,1.0,Likely to Default,176
CUST00898,100.0,Likely to Repay,351
CUST00899,3.0,Likely to Default,177
CUST00900,0.0,Likely to Default,179
CUST00901,100.0,Likely to Repay,360
CUST00902,0.0,Likely to Default,177
CUST00903,100.0,Likely to Repay,366
CUST00904,99.0,Likely to Repay,367
CUST00905,100.0,Likely to Repay,369
CUST00906,97.0,Likely to Repay,271
CUST00907,0.0,Likely to Default,80
CUST00908,0.0,Likely to Default,269
CUST00909,0.0,Likely to Default,81
CUST00910,100.0,Likely to Repay,265
CUST00911,0.0,Likely to Default,359
CUST00912,0.0,Likely to Default,272
CUST00913,98.0,Likely to Repay,74
CUST00914,0.0,Likely to Default,269
CUST00915,94.0,Likely to Repay,178
CUST00916,100.0,Likely to Repay,182
CUST00917,0.0,Likely to Default,362
CUST00918,100.0,Likely to Repay,277
CUST00919,1.0,Likely to Default,265
CUST00920,100.0,Likely to Repay,79
CUST00921,0.0,Likely to Default,79
CUST00922,94.0,Likely to Repay,261
CUST00923,2.0,Likely to Default,83
CUST00924,100.0,Likely to Repay,188
CUST00925,0.0,Likely to Default,182
CUST00926,100.0,Likely to Repay,365
CUST00927,0.0,Likely to Default,174
CUST00928,3.0,Likely to Default,83
CUST00929,100.0,Likely to Repay,97
CUST00930,0.0,Likely to Default,82
CUST00931,99.0,Likely to Repay,83
CUST00932,0.0,Likely to Default,267
CUST00933,100.0,Likely to Repay,262
CUST00934,99.0,Likely to Repay,269
CUST00935,0.0,Likely to Default,270
CUST00936,100.0,Likely to Repay,183
CUST00937,0.0,Likely to Default,80
CUST00938,1.0,Likely to Default,178
CUST00939,2.0,Likely to Default,85
CUST00940,1.0,Likely to Default,263
CUST00941,0.0,Likely to Default,178
CUST00942,98.0,Likely to Repay,90
CUST00943,0.0,Likely to Default,271
CUST00944,0.0,Likely to Default,357
CUST00945,0.0,Likely to Default,83
CUST00946,0.0,Likely to Default,360
CUST00947,0.0,Likely to Default,76
CUST00948,98.0,Likely to Repay,264
CUST00949,0.0,Likely to Default,181
CUST00950,100.0,Likely to Repay,98
CUST00951,0.0,Likely to Default,358
CUST00952,2.0,Likely to Default,272
CUST00953,0.0,Likely to Default,81
CUST00954,0.0,Likely to Default,362
CUST00955,90.0,Likely to Repay,72
CUST00956,0.0,Likely to Default,361
CUST00957,3.0,Likely to Default,85
CUST00958,0.0,Likely to Default,181
CUST00959,1.0,Likely to Default,165
CUST00960,0.0,Likely to Default,171
CUST00961,0.0,Likely to Default,169
CUST00962,0.0,Likely to Default,264
CUST00963,4.0,Likely to Default,178
CUST00964,1.0,Likely to Default,81
CUST00965,100.0,Likely to Repay,276
CUST00966,0.0,Likely to Default,84
CUST00967,1.0,Likely to Default,358
CUST00968,0.0,Likely to Default,181
CUST00969,0.0,Likely to Default,83
CUST00970,0.0,Likely to Default,79
CUST00971,0.0,Likely to Default,68
CUST00972,0.0,Likely to Default,363
CUST00973,2.0,Likely to Default,361
CUST00974,2.0,Likely to Default,355
CUST00975,4.0,Likely to Default,88
CUST00976,0.0,Likely to Default,364
CUST00977,0.0,Likely to Default,170
CUST00978,99.0,Likely to Repay,351
CUST00979,99.0,Likely to Repay,354
CUST00980,0.0,Likely to Default,80
CUST00981,100.0,Likely to Repay,87
CUST00982,6.0,Likely to Default,92
CUST00983,100.0,Likely to Repay,80
CUST00984,0.0,Likely to Default,177
CUST00985,100.0,Likely to Repay,89
CUST00986,1.0,Likely to Default,269
CUST00987,0.0,Likely to Default,268
CUST00988,99.0,Likely to Repay,86
CUST00989,0.0,Likely to Default,89
CUST00990,97.0,Likely to Repay,191
CUST00991,99.0,Likely to Repay,274
CUST00992,99.0,Likely to Repay,367
CUST00993,86.0,Likely to Repay,175
CUST00994,100.0,Likely to Repay,355
CUST00995,96.0,Likely to Repay,88
CUST00996,0.0,Likely to Default,271
CUST00997,0.0,Likely to Default,359
CUST00998,100.0,Likely to Repay,274
CUST00999,0.0,Likely to Default,362
CUST01000,0.0,Likely to Default,177
CUST01001,100.0,Likely to Repay,96
CUST01002,0.0,Likely to Default,265
CUST01003,2.0,Likely to Default,179
CUST01004,0.0,Likely to Default,272
CUST01005,1.0,Likely to Default,357
CUST01006,0.0,Likely to Default,359
CUST01007,100.0,Likely to Repay,94
CUST01008,0.0,Likely to Default,360
CUST01009,96.0,Likely to Repay,90
CUST01010,100.0,Likely to Repay,93
CUST01011,98.0,Likely to Repay,182
CUST01012,1.0,Likely to Default,83
CUST01013,2.0,Likely to Default,177
CUST01014,100.0,Likely to Repay,273
CUST01015,1.0,Likely to Default,357
CUST01016,0.0,Likely to Default,360
CUST01017,0.0,Likely to Default,364
CUST01018,100.0,Likely to Repay,90
CUST01019,0.0,Likely to Default,175
CUST01020,100.0,Likely to Repay,171
CUST01021,99.0,Likely to Repay,162
CUST01022,0.0,Likely to Default,79
CUST01023,1.0,Likely to Default,362
CUST01024,0.0,Likely to Default,362
CUST01025,0.0,Likely to Default,170
CUST01026,0.0,Likely to Default,81
CUST01027,0.0,Likely to Default,360
CUST01028,0.0,Likely to Default,89
CUST01029,1.0,Likely to Default,273
CUST01030,0.0,Likely to Default,275
CUST01031,0.0,Likely to Default,84
CUST01032,4.0,Likely to Default,269
CUST01033,99.0,Likely to Repay,357
CUST01034,0.0,Likely to Default,176
CUST01035,96.0,Likely to Repay,84
CUST01036,99.0,Likely to Repay,280
CUST01037,1.0,Likely to Default,172
CUST01038,0.0,Likely to Default,358
CUST01039,0.0,Likely to Default,359
CUST01040,100.0,Likely to Repay,80
CUST01041,98.0,Likely to Repay,181
CUST01042,0.0,Likely to Default,360
CUST01043,0.0,Likely to Default,82
CUST01044,3.0,Likely to Default,276
CUST01045,97.0,Likely to Repay,185
CUST01046,1.0,Likely to Default,360
CUST01047,0.0,Likely to Default,274
CUST01048,0.0,Likely to Default,179
CUST01049,100.0,Likely to Repay,181
CUST01050,0.0,Likely to Default,173
CUST01051,100.0,Likely to Repay,351
CUST01052,100.0,Likely to Repay,186
CUST01053,0.0,Likely to Default,271
CUST01054,2.0,Likely to Default,360
CUST01055,98.0,Likely to Repay,176
CUST01056,99.0,Likely to Repay,259
CUST01057,1.0,Likely to Default,361
CUST01058,0.0,Likely to Default,170
CUST01059,0.0,Likely to Default,86
CUST01060,100.0,Likely to Repay,82
CUST01061,1.0,Likely to Default,181
CUST01062,0.0,Likely to Default,80
CUST01063,0.0,Likely to Default,360
CUST01064,1.0,Likely to Default,180
CUST01065,100.0,Likely to Repay,272
CUST01066,0.0,Likely to Default,80
CUST01067,0.0,Likely to Default,178
CUST01068,100.0,Likely to Repay,361
CUST01069,0.0,Likely to Default,170
CUST01070,100.0,Likely to Repay,269
CUST01071,95.0,Likely to Repay,278
CUST01072,4.0,Likely to Default,169
CUST01073,0.0,Likely to Default,177
CUST01074,96.0,Likely to Repay,181
CUST01075,100.0,Likely to Repay,182
CUST01076,0.0,Likely to Default,359
CUST01077,99.0,Likely to Repay,172
CUST01078,100.0,Likely to Repay,351
CUST01079,10.0,Likely to Default,176
CUST01080,2.0,Likely to Default,359
CUST01081,1.0,Likely to Default,271
CUST01082,0.0,Likely to Default,80
CUST01083,0.0,Likely to Default,175
CUST01084,0.0,Likely to Default,171
CUST01085,98.0,Likely to Repay,279
CUST01086,0.0,Likely to Default,86
CUST01087,0.0,Likely to Default,270
CUST01088,100.0,Likely to Repay,269
CUST01089,99.0,Likely to Repay,173
CUST01090,100.0,Likely to Repay,188
CUST01091,0.0,Likely to Default,267
CUST01092,99.0,Likely to Repay,168
CUST01093,4.0,Likely to Default,179
CUST01094,100.0,Likely to Repay,172
CUST01095,6.0,Likely to Default,90
CUST01096,1.0,Likely to Default,81
CUST01097,98.0,Likely to Repay,184
CUST01098,100.0,Likely to Repay,261
CUST01099,4.0,Likely to Default,86
CUST01100,98.0,Likely to Repay,271
CUST01101,99.0,Likely to Repay,367
CUST01102,0.0,Likely to Default,362
CUST01103,0.0,Likely to Default,176
CUST01104,0.0,Likely to Default,267
CUST01105,99.0,Likely to Repay,265
CUST01106,0.0,Likely to Default,360
CUST01107,100.0,Likely to Repay,89
CUST01108,100.0,Likely to Repay,261
CUST01109,0.0,Likely to Default,266
CUST01110,99.0,Likely to Repay,99
CUST01111,0.0,Likely to Default,175
CUST01112,100.0,Likely to Repay,371
CUST01113,100.0,Likely to Repay,271
CUST01114,100.0,Likely to Repay,176
CUST01115,0.0,Likely to Default,179
CUST01116,0.0,Likely to Default,168
CUST01117,99.0,Likely to Repay,91
CUST01118,0.0,Likely to Default,165
CUST01119,1.0,Likely to Default,272
CUST01120,99.0,Likely to Repay,183
CUST01121,0.0,Likely to Default,171
CUST01122,1.0,Likely to Default,177
CUST01123,1.0,Likely to Default,360
CUST01124,0.0,Likely to Default,271
CUST01125,1.0,Likely to Default,362
CUST01126,2.0,Likely to Default,363
CUST01127,0.0,Likely to Default,176
CUST01128,0.0,Likely to Default,183
CUST01129,99.0,Likely to Repay,168
CUST01130,100.0,Likely to Repay,94
CUST01131,100.0,Likely to Repay,264
CUST01132,0.0,Likely to Default,90
CUST01133,0.0,Likely to Default,268
CUST01134,1.0,Likely to Default,166
CUST01135,100.0,Likely to Repay,272
CUST01136,0.0,Likely to Default,270
CUST01137,0.0,Likely to Default,356
CUST01138,100.0,Likely to Repay,274
CUST01139,1.0,Likely to Default,266
CUST01140,99.0,Likely to Repay,362
CUST01141,0.0,Likely to Default,75
CUST01142,0.0,Likely to Default,272
CUST01143,1.0,Likely to Default,78
CUST01144,1.0,Likely to Default,88
CUST01145,100.0,Likely to Repay,182
CUST01146,0.0,Likely to Default,267
CUST01147,99.0,Likely to Repay,361
CUST01148,0.0,Likely to Default,358
CUST01149,0.0,Likely to Default,180
CUST01150,0.0,Likely to Default,360
CUST01151,100.0,Likely to Repay,266
CUST01152,98.0,Likely to Repay,98
CUST01153,95.0,Likely to Repay,81
CUST01154,98.0,Likely to Repay,353
CUST01155,0.0,Likely to Default,362
CUST01156,98.0,Likely to Repay,363
CUST01157,0.0,Likely to Default,84
CUST01158,1.0,Likely to Default,272
CUST01159,0.0,Likely to Default,266
CUST01160,0.0,Likely to Default,271
CUST01161,0.0,Likely to Default,269
CUST01162,99.0,Likely to Repay,276
CUST01163,98.0,Likely to Repay,176
CUST01164,99.0,Likely to Repay,355
CUST01165,0.0,Likely to Default,271
CUST01166,100.0,Likely to Repay,175
CUST01167,1.0,Likely to Default,267
CUST01168,99.0,Likely to Repay,359
CUST01169,0.0,Likely to Default,272
CUST01170,1.0,Likely to Default,269
CUST01171,0.0,Likely to Default,263
CUST01172,100.0,Likely to Repay,352
CUST01173,0.0,Likely to Default,81
CUST01174,1.0,Likely to Default,361
CUST01175,100.0,Likely to Repay,93
CUST01176,0.0,Likely to Default,172
CUST01177,1.0,Likely to Default,177
CUST01178,0.0,Likely to Default,273
CUST01179,0.0,Likely to Default,268
CUST01180,99.0,Likely to Repay,269
CUST01181,0.0,Likely to Default,361
CUST01182,0.0,Likely to Default,270
CUST01183,100.0,Likely to Repay,88
CUST01184,0.0,Likely to Default,170
CUST01185,3.0,Likely to Default,171
CUST01186,2.0,Likely to Default,183
CUST01187,2.0,Likely to Default,87
CUST01188,0.0,Likely to Default,267
CUST01189,0.0,Likely to Default,83
CUST01190,99.0,Likely to Repay,87
CUST01191,0.0,Likely to Default,356
CUST01192,0.0,Likely to Default,362
CUST01193,98.0,Likely to Repay,176
CUST01194,0.0,Likely to Default,83
CUST01195,100.0,Likely to Repay,190
CUST01196,0.0,Likely to Default,90
CUST01197,1.0,Likely to Default,181
CUST01198,99.0,Likely to Repay,184
CUST01199,0.0,Likely to Default,267
CUST01200,97.0,Likely to Repay,190
CUST01201,0.0,Likely to Default,360
CUST01202,0.0,Likely to Default,80
CUST01203,99.0,Likely to Repay,170
CUST01204,0.0,Likely to Default,90
CUST01205,100.0,Likely to Repay,170
CUST01206,99.0,Likely to Repay,361
CUST01207,0.0,Likely to Default,268
CUST01208,0.0,Likely to Default,268
CUST01209,0.0,Likely to Default,81
CUST01210,2.0,Likely to Default,178
CUST01211,100.0,Likely to Repay,362
CUST01212,99.0,Likely to Repay,92
CUST01213,100.0,Likely to Repay,262
CUST01214,3.0,Likely to Default,89
CUST01215,100.0,Likely to Repay,80
CUST01216,100.0,Likely to Repay,180
CUST01217,2.0,Likely to Default,363
CUST01218,2.0,Likely to Default,270
CUST01219,0.0,Likely to Default,271
CUST01220,1.0,Likely to Default,358
CUST01221,99.0,Likely to Repay,173
CUST01222,100.0,Likely to Repay,363
CUST01223,2.0,Likely to Default,363
CUST01224,99.0,Likely to Repay,175
CUST01225,100.0,Likely to Repay,172
CUST01226,100.0,Likely to Repay,278
CUST01227,100.0,Likely to Repay,267
CUST01228,90.0,Likely to Repay,177
CUST01229,100.0,Likely to Repay,82
CUST01230,0.0,Likely to Default,268
CUST01231,3.0,Likely to Default,180
CUST01232,0.0,Likely to Default,176
CUST01233,1.0,Likely to Default,83
CUST01234,0.0,Likely to Default,361
CUST01235,1.0,Likely to Default,183
CUST01236,95.0,Likely to Repay,98
CUST01237,98.0,Likely to Repay,81
CUST01238,99.0,Likely to Repay,265
CUST01239,1.0,Likely to Default,174
CUST01240,0.0,Likely to Default,273
CUST01241,0.0,Likely to Default,358
CUST01242,93.0,Likely to Repay,355
CUST01243,100.0,Likely to Repay,263
CUST01244,99.0,Likely to Repay,269
CUST01245,0.0,Likely to Default,177
CUST01246,1.0,Likely to Default,177
CUST01247,0.0,Likely to Default,181
CUST01248,0.0,Likely to Default,359
CUST01249,0.0,Likely to Default,270
CUST01250,2.0,Likely to Default,76
CUST01251,100.0,Likely to Repay,276
CUST01252,100.0,Likely to Repay,90
CUST01253,100.0,Likely to Repay,185
CUST01254,0.0,Likely to Default,181
CUST01255,0.0,Likely to Default,264
CUST01256,100.0,Likely to Repay,85
CUST01257,5.0,Likely to Default,359
CUST01258,1.0,Likely to Default,181
CUST01259,0.0,Likely to Default,175
CUST01260,0.0,Likely to Default,268
CUST01261,0.0,Likely to Default,271
CUST01262,100.0,Likely to Repay,361
CUST01263,0.0,Likely to Default,271
CUST01264,100.0,Likely to Repay,366
CUST01265,0.0,Likely to Default,80
